date,open,high,low,close,volume
2015-11-23 15:30:00,209.05,209.22,208.96,209.06,8463986
2015-11-24 09:30:00,207.87,208.55,207.82,207.93,17386179
2015-11-24 10:30:00,207.93,208.44,207.41,208.41,13528584
2015-11-24 11:30:00,208.42,209.13,208.42,208.86,12079290
2015-11-24 12:30:00,208.86,209.48,208.73,209.469,9932177
2015-11-24 13:30:00,209.47,209.76,209.1,209.22,12599968
2015-11-24 14:30:00,209.22,209.83,209.085,209.52,12551534
2015-11-24 15:30:00,209.515,209.58,209.2,209.38,10117206
2015-11-25 09:30:00,209.5,209.59,209.01,209.3733,13091877
2015-11-25 10:30:00,209.37,209.73,209.31,209.39,7967279
2015-11-25 11:30:00,209.39,209.73,209.32,209.6777,7650899
2015-11-25 12:30:00,209.67,209.74,209.47,209.51,4028936
2015-11-25 13:30:00,209.5,209.65,209.38,209.575,3942198
2015-11-25 14:30:00,209.575,209.66,209.44,209.64,4482843
2015-11-25 15:30:00,209.64,209.65,209.27,209.32,6693953
2015-11-27 09:30:00,209.43,209.54,208.86,209.34,11978470
2015-11-27 10:30:00,209.33,209.71,209.2,209.63,6610508
2015-11-27 11:30:00,209.635,209.8,209.46,209.67,6059056
2015-11-27 12:30:00,209.68,209.74,209.47,209.56,5944115
2015-11-30 09:30:00,209.75,209.89,209.02,209.295,16538068
2015-11-30 10:30:00,209.295,209.51,209.0,209.01,9432564
2015-11-30 11:30:00,209.015,209.12,208.72,209.1,8711422
2015-11-30 12:30:00,209.1,209.24,208.83,209.22,7384924
2015-11-30 13:30:00,209.22,209.48,209.125,209.21,9578938
2015-11-30 14:30:00,209.21,209.27,208.56,208.675,13510562
2015-11-30 15:30:00,208.68,208.98,208.56,208.67,24205842
2015-12-01 09:30:00,209.44,210.39,209.11,209.515,25538773
2015-12-01 10:30:00,209.51,210.065,209.31,209.75,13107104
2015-12-01 11:30:00,209.75,209.95,209.47,209.84,8094889
2015-12-01 12:30:00,209.85,210.12,209.7,209.74,7150334
2015-12-01 13:30:00,209.74,210.1,209.53,210.0585,10242689
2015-12-01 14:30:00,210.05,210.32,209.96,210.3,9530231
2015-12-01 15:30:00,210.31,210.82,210.25,210.74,16530571
2015-12-02 09:30:00,210.615,211.0,210.45,210.6,14655913
2015-12-02 10:30:00,210.59,210.83,210.135,210.17,10922373
2015-12-02 11:30:00,210.17,210.25,209.82,210.19,11716437
2015-12-02 12:30:00,210.19,210.34,209.9,210.14,8578582
2015-12-02 13:30:00,210.14,210.21,208.88,209.02,15883495
2015-12-02 14:30:00,209.03,209.065,208.26,208.79,20128927
2015-12-02 15:30:00,208.79,208.92,208.23,208.5,18219672
2015-12-03 09:30:00,208.83,209.15,207.24,207.535,28432514
2015-12-03 10:30:00,207.53,208.38,207.28,208.18,12974064
2015-12-03 11:30:00,208.1811,208.215,206.44,206.67,15233795
2015-12-03 12:30:00,206.669,207.05,206.329,206.92,13086726
2015-12-03 13:30:00,206.91,206.9625,205.29,205.365,20056936
2015-12-03 14:30:00,205.37,205.67,204.7511,205.085,30410093
2015-12-03 15:30:00,205.08,205.7499,204.8,205.6,24767591
2015-12-04 09:30:00,206.08,207.83,205.93,207.685,34663633
2015-12-04 10:30:00,207.685,208.5,207.49,207.96,22568633
2015-12-04 11:30:00,207.96,208.18,207.58,207.84,14150733
2015-12-04 12:30:00,207.84,209.56,207.5972,209.33,32780968
2015-12-04 13:30:00,209.32,209.465,209.04,209.34,17598566
2015-12-04 14:30:00,209.35,209.97,209.265,209.695,26848711
2015-12-04 15:30:00,209.7,209.74,209.32,209.63,21440009
2015-12-07 09:30:00,209.23,209.25,208.14,208.27,23094150
2015-12-07 10:30:00,208.26,209.7295,207.2,207.31,19230353
2015-12-07 11:30:00,207.31,209.7295,207.26,207.875,10500905
2015-12-07 12:30:00,207.88,209.7295,207.285,207.89,9794543
2015-12-07 13:30:00,207.89,208.19,207.41,208.0,8190946
2015-12-07 14:30:00,208.0,209.7295,207.34,207.89,9463683
2015-12-07 15:30:00,207.885,208.508,207.75,208.29,13621720
2015-12-08 09:30:00,206.49,206.94,205.86,205.98,27085674
2015-12-08 10:30:00,205.97,208.289,205.78,207.22,20118609
2015-12-08 11:30:00,207.22,207.29,206.59,206.85,8954927
2015-12-08 12:30:00,206.84,207.165,206.48,206.745,7731240
2015-12-08 13:30:00,206.74,207.675,206.74,207.275,9227018
2015-12-08 14:30:00,207.29,207.47,206.67,206.7463,8778023
2015-12-08 15:30:00,206.75,208.289,206.58,206.96,12041138
2015-12-09 09:30:00,206.19,208.23,206.16,207.78,24237800
2015-12-09 10:30:00,207.78,208.68,207.245,207.3,18700162
2015-12-09 11:30:00,207.3,207.47,205.18,205.32,21137015
2015-12-09 12:30:00,205.31,205.315,204.18,204.685,31023604
2015-12-09 13:30:00,204.7,205.31,204.37,204.85,19119869
2015-12-09 14:30:00,204.85,205.61,204.6,205.4,16272929
2015-12-09 15:30:00,205.39,205.84,205.1,205.36,14445495
2015-12-10 09:30:00,205.42,206.2,205.14,205.98,20287894
2015-12-10 10:30:00,205.99,206.99,205.5,206.37,17092271
2015-12-10 11:30:00,206.36,206.42,205.5505,205.89,10318262
2015-12-10 12:30:00,205.89,206.58,205.6001,206.367,12489749
2015-12-10 13:30:00,206.37,207.31,206.35,207.305,9131293
2015-12-10 14:30:00,207.31,207.43,205.89,206.22,19233518
2015-12-10 15:30:00,206.21,206.34,205.61,205.82,12859742
2015-12-11 09:30:00,203.35,203.9499,202.75,203.87,43977162
2015-12-11 10:30:00,203.87,204.14,202.85,203.1,24895260
2015-12-11 11:30:00,203.11,203.36,202.0,202.26,20919001
2015-12-11 12:30:00,202.2599,202.89,202.0,202.27,17133836
2015-12-11 13:30:00,202.27,203.11,202.15,202.64,16785102
2015-12-11 14:30:00,202.64,202.85,201.51,201.87,28540025
2015-12-11 15:30:00,201.87,203.3002,201.63,201.85,33049165
2015-12-14 09:30:00,202.07,203.05,200.83,200.93,44632948
2015-12-14 10:30:00,200.93,201.75,200.27,200.57,25267348
2015-12-14 11:30:00,200.57,202.07,199.95,202.05,24980872
2015-12-14 12:30:00,202.05,202.57,201.37,201.791,20654494
2015-12-14 13:30:00,201.79,202.09,201.27,201.62,12916910
2015-12-14 14:30:00,201.62,202.42,201.39,202.02,14618315
2015-12-14 15:30:00,202.01,203.0,201.895,202.99,21615150
2015-12-15 09:30:00,204.7,205.74,204.54,205.27,30761849
2015-12-15 10:30:00,205.28,205.49,204.915,205.24,17643793
2015-12-15 11:30:00,205.2499,205.46,204.58,205.365,15044004
2015-12-15 12:30:00,205.365,206.11,205.33,205.36,22560620
2015-12-15 13:30:00,205.35,206.02,205.24,205.79,14312085
2015-12-15 14:30:00,205.79,205.9499,202.8666,205.101,14778423
2015-12-15 15:30:00,205.09,205.42,204.81,205.09,22949282
2015-12-16 09:30:00,206.365,206.78,205.93,206.025,22234362
2015-12-16 10:30:00,206.03,206.07,205.3201,205.36,19361656
2015-12-16 11:30:00,205.35,205.88,205.33,205.76,10987764
2015-12-16 12:30:00,205.78,205.87,205.315,205.75,9680080
2015-12-16 13:30:00,205.74,207.12,204.8,205.96,39307244
2015-12-16 14:30:00,205.96,207.93,205.565,207.9,40371120
2015-12-16 15:30:00,207.89,208.39,207.81,207.98,34142971
2015-12-17 09:30:00,208.4,208.48,206.64,207.06,32188914
2015-12-17 10:30:00,207.065,207.32,205.44,205.791,26468894
2015-12-17 11:30:00,205.79,206.4,205.54,205.9999,21465238
2015-12-17 12:30:00,205.99,206.43,205.415,206.18,14084817
2015-12-17 13:30:00,206.1895,206.69,205.73,206.31,14899275
2015-12-17 14:30:00,206.3,206.37,205.52,205.85,18944122
2015-12-17 15:30:00,205.85,206.34,204.84,204.89,18996605
2015-12-18 09:30:00,202.77,202.93,201.57,201.8,44385173
2015-12-18 10:30:00,201.79,202.3,201.27,201.905,26668558
2015-12-18 11:30:00,201.88,202.12,201.07,201.235,26939563
2015-12-18 12:30:00,201.2365,201.47,200.79,201.03,23500730
2015-12-18 13:30:00,201.03,201.93,200.86,201.855,21792393
2015-12-18 14:30:00,201.88,201.8999,200.39,200.76,37114886
2015-12-18 15:30:00,200.76,201.17,199.96,199.96,32376236
2015-12-21 09:30:00,201.41,201.88,201.045,201.55,22534037
2015-12-21 10:30:00,201.56,201.83,200.61,200.8,12581432
2015-12-21 11:30:00,200.795,200.81,200.09,200.38,10477399
2015-12-21 12:30:00,200.37,201.15,200.35,201.03,6901968
2015-12-21 13:30:00,201.04,201.32,200.65,200.73,7592160
2015-12-21 14:30:00,200.72,200.86,200.25,200.4601,10210638
2015-12-21 15:30:00,200.46,201.69,200.42,201.65,16696395
2015-12-22 09:30:00,202.715,202.73,201.55,202.22,21524602
2015-12-22 10:30:00,202.23,202.4,201.8,201.97,8357930
2015-12-22 11:30:00,201.97,202.67,201.96,202.47,9507627
2015-12-22 12:30:00,202.48,203.0,202.48,202.9,8627318
2015-12-22 13:30:00,202.88,203.39,202.69,203.18,12017270
2015-12-22 14:30:00,203.18,203.85,203.0601,203.71,17329605
2015-12-22 15:30:00,203.7,203.78,202.99,203.51,18454114
2015-12-23 09:30:00,204.69,205.11,204.58,204.69,18231504
2015-12-23 10:30:00,204.69,205.38,204.65,205.23,13632167
2015-12-23 11:30:00,205.225,205.7,205.13,205.56,13531762
2015-12-23 12:30:00,205.56,205.61,204.78,205.385,7776641
2015-12-23 13:30:00,205.38,205.86,205.13,205.79,12862060
2015-12-23 14:30:00,205.79,206.07,205.75,205.81,16882807
2015-12-23 15:30:00,205.805,206.07,205.55,206.02,15972825
2015-12-24 09:30:00,205.72,206.08,205.42,205.78,9147022
2015-12-24 10:30:00,205.78,205.86,205.55,205.82,6971878
2015-12-24 11:30:00,205.82,206.26,205.66,206.25,8759154
2015-12-24 12:30:00,206.25,206.33,205.55,205.68,13247519
2015-12-28 09:30:00,204.86,205.05,204.18,204.425,14077126
2015-12-28 10:30:00,204.42,204.46,203.94,204.219,7942137
2015-12-28 11:30:00,204.21,204.69,204.13,204.57,9100328
2015-12-28 12:30:00,204.57,205.03,204.4,204.9499,6961668
2015-12-28 13:30:00,204.95,205.26,204.68,204.95,7437746
2015-12-28 14:30:00,204.945,205.15,204.8,205.1,7452280
2015-12-28 15:30:00,205.11,205.23,204.99,205.19,7981313
2015-12-29 09:30:00,206.51,207.24,206.47,207.18,16589845
2015-12-29 10:30:00,207.17,207.25,206.91,207.15,10392929
2015-12-29 11:30:00,207.15,207.28,206.77,207.075,8768844
2015-12-29 12:30:00,207.07,207.36,207.0,207.26,5743379
2015-12-29 13:30:00,207.26,207.61,207.17,207.59,11402624
2015-12-29 14:30:00,207.581,207.79,207.34,207.6375,14973763
2015-12-29 15:30:00,207.64,207.69,207.25,207.43,14212918
2015-12-30 09:30:00,207.11,207.21,206.58,206.6,9601867
2015-12-30 10:30:00,206.59,207.02,206.51,206.9499,8887500
2015-12-30 11:30:00,206.95,206.96,206.68,206.7751,5077452
2015-12-30 12:30:00,206.77,206.79,206.52,206.6499,4979182
2015-12-30 13:30:00,206.645,206.92,206.64,206.76,5969256
2015-12-30 14:30:00,206.77,206.83,206.56,206.59,6825383
2015-12-30 15:30:00,206.59,206.595,205.76,205.94,14917219
2015-12-31 09:30:00,205.13,205.18,204.5,204.54,14720364
2015-12-31 10:30:00,204.53,204.84,204.17,204.7,12354706
2015-12-31 11:30:00,204.7,205.74,204.56,205.705,11730994
2015-12-31 12:30:00,205.7,205.89,205.02,205.19,7636039
2015-12-31 13:30:00,205.1859,205.54,204.7,204.82,7822961
2015-12-31 14:30:00,204.82,204.91,204.36,204.505,14285929
2015-12-31 15:30:00,204.51,204.91,203.87,203.93,19600907
2016-01-04 09:30:00,200.49,200.53,199.4,199.84,45832665
2016-01-04 10:30:00,199.84,199.86,198.59,199.145,35480040
2016-01-04 11:30:00,199.14,199.59,199.03,199.37,26361441
2016-01-04 12:30:00,199.37,200.28,199.14,199.915,21894520
2016-01-04 13:30:00,199.91,200.17,199.5,199.9149,17114187
2016-01-04 14:30:00,199.92,199.98,198.99,199.21,26573847
2016-01-04 15:30:00,199.2165,201.03,199.21,200.99,28123127
2016-01-05 09:30:00,201.4,201.8,200.44,200.445,19433215
2016-01-05 10:30:00,200.46,201.49,200.35,200.75,12629481
2016-01-05 11:30:00,200.75,201.17,200.05,200.4,11695243
2016-01-05 12:30:00,200.4,200.86,200.18,200.6,7296499
2016-01-05 13:30:00,200.59,201.9,200.535,201.7,17026083
2016-01-05 14:30:00,201.69,201.755,200.78,201.2308,14222549
2016-01-05 15:30:00,201.235,201.68,201.09,201.43,13928602
2016-01-06 09:30:00,198.34,199.69,198.26,199.63,29337875
2016-01-06 10:30:00,199.63,200.06,198.81,199.81,19436226
2016-01-06 11:30:00,199.82,200.01,199.06,199.18,9747834
2016-01-06 12:30:00,199.18,199.73,198.79,198.95,9220270
2016-01-06 13:30:00,198.955,199.34,198.58,198.99,12332601
2016-01-06 14:30:00,199.0,199.08,197.6,198.5,26709799
2016-01-06 15:30:00,198.5,198.93,198.25,198.79,23413015
2016-01-07 09:30:00,195.33,196.58,195.03,196.27,32349435
2016-01-07 10:30:00,196.27,197.44,196.27,196.65,22054915
2016-01-07 11:30:00,196.64,196.88,196.03,196.09,15648152
2016-01-07 12:30:00,196.09,196.28,194.49,194.81,24807913
2016-01-07 13:30:00,194.8,194.83,193.93,194.1,27186153
2016-01-07 14:30:00,194.1,195.17,193.61,193.61,39488108
2016-01-07 15:30:00,193.62,194.99,193.59,194.01,32234730
2016-01-08 09:30:00,195.19,195.85,194.1,194.65,36332324
2016-01-08 10:30:00,194.66,194.93,193.48,193.62,21770414
2016-01-08 11:30:00,193.63,195.19,192.99,194.79,22004458
2016-01-08 12:30:00,194.79,194.79,193.57,193.83,11729855
2016-01-08 13:30:00,193.82,194.39,193.28,193.32,15656231
2016-01-08 14:30:00,193.32,193.9,192.87,192.94,26963235
2016-01-08 15:30:00,192.95,192.96,191.58,191.89,39233461
2016-01-11 09:30:00,193.01,193.41,191.77,192.29,29088884
2016-01-11 10:30:00,192.3,192.85,191.06,191.5631,23797394
2016-01-11 11:30:00,191.57,192.4,191.16,191.24,18126235
2016-01-11 12:30:00,191.225,191.57,190.5,190.56,14845257
2016-01-11 13:30:00,190.56,191.45,189.82,191.242,25310665
2016-01-11 14:30:00,191.25,192.0,190.25,191.89,25036426
2016-01-11 15:30:00,191.885,192.79,191.079,192.08,26054683
2016-01-12 09:30:00,193.82,194.55,192.9,193.09,35478928
2016-01-12 10:30:00,193.09,193.66,192.23,192.42,20294769
2016-01-12 11:30:00,192.4,194.41,191.77,192.13,19337797
2016-01-12 12:30:00,192.135,192.43,191.44,191.77,15328478
2016-01-12 13:30:00,191.76,192.5,191.14,191.82,16671422
2016-01-12 14:30:00,191.82,193.69,191.74,193.35,24696020
2016-01-12 15:30:00,193.34,194.01,192.09,193.62,20862639
2016-01-13 09:30:00,194.45,194.86,193.46,193.81,26419307
2016-01-13 10:30:00,193.8,193.9,192.84,193.38,22151399
2016-01-13 11:30:00,193.36,193.72,192.26,192.62,15109680
2016-01-13 12:30:00,192.61,192.623,191.26,191.29,15448491
2016-01-13 13:30:00,191.29,191.49,189.72,190.16,32874559
2016-01-13 14:30:00,190.16,190.18,188.38,189.6669,50294204
2016-01-13 15:30:00,189.66,189.93,188.54,188.84,36708133
2016-01-14 09:30:00,189.55,190.31,187.66,190.3,58357825
2016-01-14 10:30:00,190.29,191.67,190.05,190.45,41390636
2016-01-14 11:30:00,190.44,191.31,190.0,191.08,18850493
2016-01-14 12:30:00,191.09,192.32,190.93,192.23,22898437
2016-01-14 13:30:00,192.24,192.49,191.73,192.27,21869663
2016-01-14 14:30:00,192.26,193.26,192.09,192.775,24597699
2016-01-14 15:30:00,192.77,192.81,191.67,191.89,27576299
2016-01-15 09:30:00,186.77,188.69,186.4826,188.11,65824998
2016-01-15 10:30:00,188.11,188.76,187.07,187.703,43380773
2016-01-15 11:30:00,187.72,187.97,185.98,186.23,37401478
2016-01-15 12:30:00,186.23,187.15,185.52,186.69,38849107
2016-01-15 13:30:00,186.68,187.49,186.21,186.6,26793379
2016-01-15 14:30:00,186.61,188.39,186.43,187.93,39875244
2016-01-15 15:30:00,187.915,188.18,187.4,187.78,33764906
2016-01-19 09:30:00,189.96,190.11,188.34,189.8,33776048
2016-01-19 10:30:00,189.8,189.99,188.15,189.0,21816375
2016-01-19 11:30:00,189.02,189.47,187.88,188.3001,25396245
2016-01-19 12:30:00,188.3,188.72,187.87,187.96,15174736
2016-01-19 13:30:00,187.97,188.33,186.52,187.05,22049053
2016-01-19 14:30:00,187.05,188.04,186.2,188.0,24796918
2016-01-19 15:30:00,188.0,188.74,187.725,188.02,21065008
2016-01-20 09:30:00,185.03,185.81,183.58,183.81,43805528
2016-01-20 10:30:00,183.81,183.89,182.3,183.05,38031647
2016-01-20 11:30:00,183.03,183.58,181.02,181.24,28392246
2016-01-20 12:30:00,181.24,183.07,181.02,182.45,36432767
2016-01-20 13:30:00,182.45,184.65,182.39,183.96,40636114
2016-01-20 14:30:00,183.96,187.495,183.46,187.32,43507321
2016-01-20 15:30:00,187.33,187.46,185.46,185.79,33398593
2016-01-21 09:30:00,186.21,187.37,184.64,187.07,39288059
2016-01-21 10:30:00,187.07,188.02,186.46,186.99,28152426
2016-01-21 11:30:00,187.0,188.87,186.99,188.47,21441004
2016-01-21 12:30:00,188.49,188.63,187.21,187.22,14751959
2016-01-21 13:30:00,187.2101,187.71,185.77,186.4001,29130093
2016-01-21 14:30:00,186.4,187.5499,186.305,186.829,23459444
2016-01-21 15:30:00,186.83,187.68,186.45,186.68,16089798
2016-01-22 09:30:00,189.78,190.56,189.26,190.19,45044716
2016-01-22 10:30:00,190.2,190.46,189.16,189.68,23112737
2016-01-22 11:30:00,189.68,189.78,188.88,189.6,15387832
2016-01-22 12:30:00,189.6,190.18,189.4,189.95,11219846
2016-01-22 13:30:00,189.96,190.76,189.9,190.25,15518994
2016-01-22 14:30:00,190.25,190.37,189.72,190.18,18477418
2016-01-22 15:30:00,190.19,190.61,189.89,190.49,20047956
2016-01-25 09:30:00,189.92,190.15,189.26,189.64,24155500
2016-01-25 10:30:00,189.649,189.85,188.75,189.34,17212988
2016-01-25 11:30:00,189.345,189.5,188.95,189.33,9277035
2016-01-25 12:30:00,189.32,190.11,189.18,189.835,10054673
2016-01-25 13:30:00,189.835,189.965,188.9024,189.25,10928869
2016-01-25 14:30:00,189.25,189.28,187.95,188.04,17173249
2016-01-25 15:30:00,188.035,188.17,187.41,187.66,21453966
2016-01-26 09:30:00,188.42,189.7511,188.02,189.43,25283711
2016-01-26 10:30:00,189.43,189.95,189.36,189.68,20191708
2016-01-26 11:30:00,189.67,190.38,189.23,190.3028,22118672
2016-01-26 12:30:00,190.3,190.53,189.96,190.29,14724320
2016-01-26 13:30:00,190.28,190.36,189.62,189.67,13269293
2016-01-26 14:30:00,189.66,190.03,188.65,189.58,13981531
2016-01-26 15:30:00,189.585,190.28,189.42,190.18,16964275
2016-01-27 09:30:00,189.58,189.99,188.55,188.66,20054761
2016-01-27 10:30:00,188.67,189.94,188.62,189.89,15649518
2016-01-27 11:30:00,189.89,191.56,189.87,191.115,19566905
2016-01-27 12:30:00,191.11,191.17,190.58,190.58,12272156
2016-01-27 13:30:00,190.59,191.49,189.13,189.97,33820125
2016-01-27 14:30:00,189.98,190.07,187.06,187.7,48661612
2016-01-27 15:30:00,187.71,188.36,187.51,188.12,22155838
2016-01-28 09:30:00,189.96,190.2,187.72,187.725,31158133
2016-01-28 10:30:00,187.72,189.27,187.16,188.63,24179745
2016-01-28 11:30:00,188.63,189.24,187.76,189.2,15229619
2016-01-28 12:30:00,189.205,189.76,188.37,188.96,15180118
2016-01-28 13:30:00,188.95,189.67,188.66,189.64,15657658
2016-01-28 14:30:00,189.65,189.84,188.89,189.21,14172582
2016-01-28 15:30:00,189.2,189.67,188.94,189.14,12518431
2016-01-29 09:30:00,190.02,191.7,189.88,191.11,32921488
2016-01-29 10:30:00,191.1,191.61,190.84,191.21,18416767
2016-01-29 11:30:00,191.21,192.35,190.99,192.26,23122140
2016-01-29 12:30:00,192.26,192.5,192.14,192.36,14805789
2016-01-29 13:30:00,192.3569,192.815,192.21,192.8,15513181
2016-01-29 14:30:00,192.81,193.22,192.47,193.1737,23090228
2016-01-29 15:30:00,193.18,193.75,193.03,193.69,39898434
2016-02-01 09:30:00,192.53,192.88,191.84,192.45,26072373
2016-02-01 10:30:00,192.45,193.21,192.33,193.1,14468458
2016-02-01 11:30:00,193.11,193.46,192.6,192.655,14195537
2016-02-01 12:30:00,192.68,193.17,192.46,193.12,12319435
2016-02-01 13:30:00,193.13,193.445,192.85,193.4334,9614611
2016-02-01 14:30:00,193.43,194.55,192.9399,194.5,21098519
2016-02-01 15:30:00,194.5,194.58,192.7743,193.69,17873108
2016-02-02 09:30:00,191.96,191.97,190.75,191.1,34854878
2016-02-02 10:30:00,191.09,191.66,190.87,191.385,20601935
2016-02-02 11:30:00,191.38,191.73,190.3,190.69,23856288
2016-02-02 12:30:00,190.69,191.06,190.44,190.89,15131222
2016-02-02 13:30:00,190.8829,190.89,189.86,189.935,21057279
2016-02-02 14:30:00,189.94,190.65,189.54,189.98,25095443
2016-02-02 15:30:00,189.98,190.54,189.975,190.13,21554366
2016-02-03 12:30:00,189.18,189.5,188.44,188.775,12423045
2016-02-03 13:30:00,188.79,190.83,187.97,190.51,24027940
2016-02-03 14:30:00,190.51,191.78,190.2,190.655,33381241
2016-02-03 15:30:00,190.655,191.265,190.3,191.19,19399850
2016-02-04 09:30:00,190.71,192.33,189.96,192.2,33881333
2016-02-04 10:30:00,192.2,192.75,190.98,191.17,21638686
2016-02-04 11:30:00,191.17,191.715,190.27,191.19,18571614
2016-02-04 12:30:00,191.19,192.0,190.91,191.63,13174388
2016-02-04 13:30:00,191.64,191.97,190.54,190.66,12655001
2016-02-04 14:30:00,190.6575,191.4701,190.36,191.035,14260194
2016-02-04 15:30:00,191.04,191.63,190.81,191.55,10798790
2016-02-05 09:30:00,190.99,191.08,189.09,189.24,27228286
2016-02-05 10:30:00,189.23,189.99,187.9905,188.46,25594170
2016-02-05 11:30:00,188.4538,191.6696,188.11,188.83,21775265
2016-02-05 12:30:00,188.83,189.21,188.28,188.92,12731688
2016-02-05 13:30:00,188.91,188.91,187.45,187.605,20955290
2016-02-05 14:30:00,187.6,188.09,187.2,187.84,26559433
2016-02-05 15:30:00,187.85,188.0,187.29,187.95,24965861
2016-02-08 09:30:00,185.77,185.87,183.93,184.13,41403655
2016-02-08 10:30:00,184.13,184.98,183.29,184.07,26804260
2016-02-08 11:30:00,184.075,185.75,183.38,184.535,16051256
2016-02-08 12:30:00,184.5399,185.75,183.48,183.75,14239954
2016-02-08 13:30:00,183.76,183.94,182.93,183.2,21625490
2016-02-08 14:30:00,183.21,184.57,182.8,184.34,28337698
2016-02-08 15:30:00,184.3401,186.12,184.315,185.37,29069234
2016-02-09 09:30:00,183.36,186.29,183.2,185.2699,38392130
2016-02-09 10:30:00,185.27,185.74,183.99,185.52,28335680
2016-02-09 11:30:00,185.51,185.69,183.38,184.55,16804942
2016-02-09 12:30:00,184.55,184.9,183.55,183.95,16587217
2016-02-09 13:30:00,183.95,185.38,183.71,184.66,20034193
2016-02-09 14:30:00,184.66,186.94,184.64,185.54,32503398
2016-02-09 15:30:00,185.53,186.16,185.0,185.38,15657150
2016-02-10 09:30:00,186.41,187.65,186.0738,187.38,27875418
2016-02-10 10:30:00,187.38,188.34,186.26,186.53,30382187
2016-02-10 11:30:00,186.53,187.1,185.3303,187.03,18099309
2016-02-10 12:30:00,187.03,187.716,186.79,186.88,15595750
2016-02-10 13:30:00,186.87,187.22,186.62,186.94,9619747
2016-02-10 14:30:00,186.94,187.275,185.6,185.671,15860438
2016-02-10 15:30:00,185.7057,185.93,185.12,185.29,17879459
2016-02-11 09:30:00,182.34,183.95,182.16,182.7125,35059141
2016-02-11 10:30:00,182.71,183.06,181.69,181.76,26642493
2016-02-11 11:30:00,181.77,182.54,181.39,182.03,23385555
2016-02-11 12:30:00,182.02,182.87,181.66,182.389,17830337
2016-02-11 13:30:00,182.38,182.7,181.36,181.445,20778445
2016-02-11 14:30:00,181.44,183.86,181.09,183.3,50491699
2016-02-11 15:30:00,183.295,184.1,182.9,183.06,22904572
2016-02-12 09:30:00,184.96,185.15,183.96,184.82,28368495
2016-02-12 10:30:00,184.82,185.96,184.6,185.8801,17847142
2016-02-12 11:30:00,185.89,186.13,185.53,185.85,13387547
2016-02-12 12:30:00,185.86,185.99,185.16,185.39,10080617
2016-02-12 13:30:00,185.38,186.2,185.29,186.0836,10632332
2016-02-12 14:30:00,186.0872,186.62,185.91,186.6,14663098
2016-02-12 15:30:00,186.6,186.65,186.03,186.64,15352076
2016-02-16 09:30:00,188.77,189.02,187.84,188.13,23010602
2016-02-16 10:30:00,188.14,188.635,187.63,188.13,12795427
2016-02-16 11:30:00,188.14,189.28,188.12,189.08,11113066
2016-02-16 12:30:00,189.07,189.73,188.85,189.48,11018132
2016-02-16 13:30:00,189.495,189.72,189.29,189.7,9960459
2016-02-16 14:30:00,189.7,189.78,189.17,189.67,13067152
2016-02-16 15:30:00,189.68,189.77,189.19,189.77,16677602
2016-02-17 09:30:00,191.16,192.42,191.01,192.4,28838975
2016-02-17 10:30:00,192.41,192.68,192.125,192.5,18852522
2016-02-17 11:30:00,192.505,192.8424,192.3,192.76,12516692
2016-02-17 12:30:00,192.7501,193.02,192.75,192.93,9470926
2016-02-17 13:30:00,192.93,193.32,192.47,193.06,16300923
2016-02-17 14:30:00,193.06,193.19,192.6,192.79,15414982
2016-02-17 15:30:00,192.795,192.99,192.51,192.87,21079557
2016-02-18 09:30:00,193.2,193.27,192.38,192.955,20806808
2016-02-18 10:30:00,192.9535,193.19,191.8,192.21,16850557
2016-02-18 11:30:00,192.22,193.22,192.08,192.65,11440352
2016-02-18 12:30:00,192.655,192.7,192.1,192.225,8231798
2016-02-18 13:30:00,192.225,192.51,191.75,192.47,9602825
2016-02-18 14:30:00,192.46,192.79,191.98,192.17,13409810
2016-02-18 15:30:00,192.1701,192.31,191.72,192.04,13667213
2016-02-19 09:30:00,191.17,191.65,190.45,191.35,32634377
2016-02-19 10:30:00,191.36,191.98,191.01,191.92,16736766
2016-02-19 11:30:00,191.92,192.18,191.53,191.63,13748780
2016-02-19 12:30:00,191.63,191.94,191.55,191.73,6739567
2016-02-19 13:30:00,191.73,192.06,191.65,191.81,6721170
2016-02-19 14:30:00,191.81,191.91,191.4,191.8738,9718155
2016-02-19 15:30:00,191.87,192.11,191.745,192.02,15211714
2016-02-22 09:30:00,193.87,194.87,193.79,194.54,22693670
2016-02-22 10:30:00,194.54,194.72,194.17,194.49,10092936
2016-02-22 11:30:00,194.49,194.56,194.31,194.4907,5538731
2016-02-22 12:30:00,194.5,194.71,194.28,194.48,6654458
2016-02-22 13:30:00,194.49,194.95,194.4,194.57,9302144
2016-02-22 14:30:00,194.57,194.63,194.2,194.49,10660724
2016-02-22 15:30:00,194.5,194.8,194.46,194.79,20393502
2016-02-23 09:30:00,194.0,194.32,193.2,193.47,21268019
2016-02-23 10:30:00,193.48,193.61,192.47,192.68,16140169
2016-02-23 11:30:00,192.69,193.24,192.49,192.92,11119857
2016-02-23 12:30:00,192.92,193.09,192.8,192.94,8625386
2016-02-23 13:30:00,192.94,193.1,192.53,192.86,10510296
2016-02-23 14:30:00,192.8599,192.96,192.18,192.28,12291227
2016-02-23 15:30:00,192.3,192.95,192.29,192.37,16760983
2016-02-24 09:30:00,190.63,190.65,189.43,189.66,29202666
2016-02-24 10:30:00,189.66,190.39,189.32,189.885,22301417
